"tree","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28","P29","P30","P31","P32","P33","P34","P35","P36","P37","P38","P39","P40","P41","P42","P43","P44","P45","TU1","TU2","TU3","TU4","terp_a_pinene_m","terp_a_pinene_p","terp_camphene_m","terp_camphene_p","terp_b_pinene_m","terp_b_pinene_p","terp_carene_p_3","terp_limonene_m","terp_limonene_p","terp_p_cymene","terp_terpinolene","terp_bornyl_acet_m","terp_b_elemene","terp_t_caryophyllene","terp_a_humulene","terp_germacrene_d","result","N_perw","C_perw","CT","phen_mgg","ox_phen_mgg","glucose_mgg","fructose_mgg","sugar_mgg","ADF_per","dry_mass_per","mois_per","P_all","TU_all"
7186,0,0,0.143980814611714,0.197579916779884,0.122630926136868,0.0978230303018244,0.0704093864095674,0.112631877179405,0.11567081445328,0,0.103706585105521,0,0.268305357241248,7.38443525405382,0,0,0.0685012306250129,0.055625084180509,0.412846778774136,0.169950911469162,0,0,0.125991803412233,0,0.1187043304577,0.184966076372864,0,0.0538012261572625,0.148611603405911,0,0,0.0671130162832796,0.0534988146406887,0.107053200272012,0,0,0.142495720397586,0.124621699684943,0.299231137784107,0,0,0,0,0.0657598793421529,0,0,0,0,0.0155379428472618,315.480603363742,1054.76282417756,353.260303104269,162.55598627242,152.565899383755,19.9927423967567,805.2654633485,68.8748754207547,0,0.057688816181864,66.4077141040323,170.874061294169,0.0267993278241088,98.9677760010666,39.24733944033,150.413720944526,"Predicted",1.7794787,49.486145,4.5991774,14.1481667,6.5754848,33.9493179,29.2632904,63.0564079,34.4801788,41.0018552875696,58.9981447124304,6.36888085964139,1.32248029395921
7187,0.0746513091560793,0,0.137713690782485,0.241704113329532,0.149129790077759,0.132502398001003,0.0722177798438154,0,0.328746822983478,0,0.113365851250483,0,0.310558368494326,0.105254799959444,0.12574622015892,0,0,0.0648720479603424,0.371547875150946,0.171749902314293,0.0493350487104908,0.0764233825159742,0.100263907696339,0,0.15496447173362,0,0.0757952294750911,0.0499210411905134,0.191970828866032,0,0.0441463047753276,0,0,0.0462596520333776,0.0787206589789188,0,0.114911372304186,0.125652463212278,0.229053112011228,0,0,0.0442273418599436,0,0.0528071663206811,0,0,0,0.0245711958051921,0.024384500413943,461.300060428395,2136.24339135747,305.957778593786,182.392163343516,343.514412710227,0,0,37.9768000182166,0,0.0602742291099937,0,0,0.0243665297345714,51.0210202814888,27.5902785658503,1079.2991176562,"Predicted",1.622048,50.8822861,8.8425665,19.0538502,8.0313387,30.6142197,27.1624298,58.7276535,33.2440033,41.4977477477478,58.5022522522522,-0.545943500300926,4.24153283058473
7188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Empirical",1.84967494010925,50.2094230651855,6.51086574082143,13.106455620933,5.20699087533477,31.6327004649135,29.3226451662179,60.9553456311314,34.4400278314294,44.9685534591195,55.0314465408805,NA,NA
7189,0.0367326217486036,0,0.222146814258355,0.246383087732444,0.124155131605933,0.0976586882604417,0.0787753628435661,0,0.42090848828909,0,0.134791192221758,0.0362329728734747,0.23662926826787,0.0522033750581459,0.119627603257415,0,0.0413108315150256,0.0790373100432751,0.425648564018486,0.108890715747214,0,0.0593184402850245,0.16718018343798,0,0.141603438889385,0,0.0736581241577588,0.0854837999862457,0.200642269209289,0,0.064156336976426,0.105836478740812,0.0830491578773457,0.0371357895153043,0,0,0.184886080484292,0.320930513487258,0.295246615605223,0,0,0.0416701103389115,0.0640466670484421,0.0575106282829406,0,0,0,0,0.0129948113270513,1004.77038828574,689.661625046304,1193.20860825902,361.234177803754,154.942943562791,37.4813867170305,705.477730824671,73.2333388823672,0,0.0453864889541418,59.422378051833,333.671703388494,0.0126292392713999,124.892861572732,38.0247848251387,74.8540981061176,"Predicted",1.5885838,50.2533073,10.1868744,19.8699074,7.7293282,31.2525864,28.0883675,68.9432602,31.4916325,45.7842675459256,54.2157324540744,14.0399831257926,7.43267112908578
7190,0.0385790510204709,0.0688016153348463,0.265310793846441,0.296475131324587,0.197972768647459,0.211324250934063,0.0800335225961835,0,0.325678746347501,0,0.138514977343833,0,0.172907162457167,0.0721616551394479,0.0976792075629672,0,0,0.0661663945006672,0.395486151517143,0.109683241980459,0,0.0897851068444141,0.171538213084717,0,0.139736635930232,0,0.0571077123571562,0.0467018994398746,0.216076863714043,0,0,0.0869230774693565,0.0803513984798989,0,0,0.0958368226499274,0.143831666148128,0.179404933840144,0.166184448517436,0,0,0,0.0421539595067522,0.0566812922989062,0,0,0,0,0.0130372316023659,491.5650402375,1514.09492132743,537.946752260886,198.829105538418,95.8469440335772,20.0259356810971,775.648220729927,76.0873538668862,65.1338600379588,0,67.8421656789213,213.817365767271,0.0184830171018174,127.784431915787,36.9552592971445,167.665223924252,"Predicted",1.4451096,50.4390144,11.2373161,21.7004204,8.3912935,38.763607,35.7175331,73.6861343,32.2617188,43.9411098527746,56.0588901472254,8.46253860171076,2.40189356065561
7191,0.0709921188653528,0,0.1387270847738,0.222106559414706,0.142548674309542,0.148374667534619,0.0835377195959702,0,0.233795551923394,0,0.123544124839702,0,0.268522304619027,0.076233890334814,0.0815695077103507,0.0632269352547481,0,0.0835170350929735,0.307729901579874,0.127700130044634,0,0.0933822547983665,0.160154018022027,0,0.11195688987719,0,0.0646293858783192,0.100818455156256,0.156458188320016,0,0,0.0832133058926832,0.0720931493694618,0.0574071522417928,0.0934174014391811,0.0388304754493948,0.125968817698917,0.175039009304847,0.370509689408795,0.049965203487947,0,0.0418535483756188,0.0622105386395163,0.0380826249344677,0,0,0,0,0.0163675647085293,486.85318787005,1348.68676435837,507.190354680296,160.422491340628,75.8324520794193,0,293.130843317508,82.3464068188191,56.3346929613232,0,26.8763936066206,339.255331413237,0.0246821832277505,94.7585958777255,35.5433948752605,395.827161222825,"Predicted",1.6230597,50.771492,9.2338934,18.7399998,7.7463226,35.0920334,31.7573547,66.6529083,32.9019356,42.053629823414,57.946370176586,8.3052503590233,-0.0905087569250061
7192,0.0565913394645362,0,0.10747096970008,0.221758215720696,0.0843638951446824,0.118281074856193,0.0449694930562085,0,0.278352388941746,0,0.150488693459465,0,0.20268152286012,0.0974336871402142,0.0940063106329753,0,0,0.0860931105641508,0.390674398822659,0.127384725637126,0.0413838421484867,0.0603267765020843,0.162005976852231,0,0.139837330663626,0,0.0818322716710572,0.0681517011558563,0.153192305155232,0,0,0.0547127668783834,0.0888078623027237,0,0,0.0713656490016686,0.117299464199782,0.123599515876233,0.169598234497606,0,0,0,0.041071011028084,0.0838143153665928,0,0,0,0,0.0138838977636481,404.647986340315,1038.79084699625,419.46368309083,154.647189730522,103.544123958144,15.8813575472049,399.459050869377,43.0300129882815,0,0.0256439359450827,33.9098479859277,0,0.0234341185068116,121.459990554676,38.0988603805281,230.182912712035,"Predicted",1.4710627,50.4896278,8.9094572,17.367157,7.0935526,33.7476616,30.553957,64.4776077,34.7830162,43.8676184295912,56.1323815704088,-5.53134612289871,-3.22656414279066
7193,0,0,0.137051011411825,0.343760868161876,0.146424301256485,0.0727988849547325,0.0765650461463936,0,0.169963700657376,0,0.148175802592873,0.0494938425273677,0.152812757195739,0.0525883719342232,0.0728789428888634,0,0,0.115373809720136,0.394624067564052,0.147761818646973,0.0456391336574209,0.0608272506254622,0.0983433593957203,0,0.154827475925798,0.0541798398270505,0.0479895446428315,0.0387016585628802,0.114809082771921,0,0,0.0804176590739555,0.0680233391054004,0,0,0,0.11741607007513,0.152921546025484,0.151785333303609,0,0,0.048606552401099,0.0408331730935925,0,0,0,0,0,0,221.60595033551,1582.99542511395,197.214489609731,111.214835899017,24.8828864947638,0,478.458369751602,20.9929219712022,54.9003171730912,0,56.8979950464977,69.4918740387039,0.0106125806992021,70.804903133874,20.5751612809663,82.3012685915605,"Predicted",1.352101,50.8923798,10.1516171,21.8280983,8.5488958,39.9762421,36.0983887,69.2710724,34.4766579,39.2118226600985,60.7881773399015,-4.00006643483711,-10.4275682668193
7194,0,0,0.0793045876825661,0.0996923898896652,0.0468957167669276,0.0802067275200532,0.0677884174498848,0,0.096625156989482,0,0.106165419356831,0,0.147412297387427,0.0560213184185839,0.0729960659945077,0.0469312812814736,0.0474258683006161,0.056985326996365,0.356760522218273,0.130336700260931,0,0.11392054832199,0.129852825143425,0,0.109700522091584,0,0.0706556531398376,0.0600124653488334,0.18403814114095,0,0,0.0562843106204486,0,0,0,0.0940772135545053,0.142036987559944,0.150419601202402,0.191760320997454,0,0,0,0.042614384921897,0,0,0,0,0,0,293.660902016394,1260.23189594906,243.073250140995,136.623872265567,239.513152120942,0,150.437906316147,23.0749150202289,0,0.0304783447557786,0,0,0.0205830779545453,58.8589396555,20.7270724980322,218.888273808117,"Predicted",1.9554007,49.6348114,6.9813514,16.3703251,6.4353247,34.6437035,30.9324875,70.9700928,33.4325142,42.609381158849,57.390618841151,-17.7976511170706,-11.2075730838082
7195,0,0,0.131753348659008,0.269274655022983,0.124731458045831,0.123104038654746,0.110747466081571,0.160607336987021,0.265869704035808,0,0.0906010409553252,0,0.334173372140026,6.77927340929805,0,0.0540259946615533,0.0598115643437051,0,0.513808644719555,0.0364377619869305,0,0.0720873938576976,0.209989186937824,0,0.153896106642503,0.302744939562536,0.0812945649981308,0.0924004292261628,0.154578131045256,0,0,0.0705815229056894,0.0624720516614777,0.126009194092313,0.0855555495368055,0.0542540709386607,0.166200007443699,0.201150870635135,0.296940210112928,0,0,0,0.0367213359258315,0,0,0,0,0,0,202.691791325362,1037.16677363319,183.934099546184,136.808970366526,179.837940801462,0,585.785092382652,0,0,0.0404761444201464,57.9211305870841,0,0.0161886661812773,100.29974708797,24.1252406770221,60.6948866267537,"Predicted",1.9401655,50.0358887,5.9487929,14.6528397,7.0365829,33.5965309,31.3386745,58.9790611,33.9389229,41.2515964240102,58.7484035759898,28.078565565798,-8.93621045882261
7196,0,0.03626326861457,0.186859548786674,0.981567204932798,0.283482163332743,0.255828144432984,0.095101118939242,0,1.17452124704958,0.0491797337146564,0.170387389168382,0,0.715389721197275,0.191881936149092,0.121508482685604,0.0707018276119476,0.0443514089074274,0.102122299391685,0.459225110854619,0.17661076853676,0,0.185619367042246,0.455489732666254,0,0.261082282165034,0,0.45488495792623,0.214223603207373,0.294706064844038,0.0993062617050465,0.113145827938329,0.0864456821500108,0.0567424683842841,0.109572669187295,0.131281525590452,0.211278376769093,0.348063208122768,0.119029155407897,0.163159502056183,0.0944926184962151,0,0,0,0.0598603112998399,0,0,0,0,0,173.874041947391,463.658873435136,108.167874790699,73.7186298364404,222.938555498981,0,838.262596419487,0,0,0.0338693967836578,57.6445440093095,30.359504921893,0,52.5363677417844,17.8396367917064,51.5534499266398,"Predicted",1.1720922,50.9787064,11.4619541,23.2935066,9.9148207,28.1980495,24.9680939,45.2295609,36.6419945,42.9467084639499,57.0532915360501,96.0419851455844,-12.9945671056131
7197,0,0,0.103163634110237,0.246941358564438,0.143881815362642,0.162485515863,0.0672790600231349,0,0.251777259580543,0,0.118171931469196,0,0.221838834068473,0.107991619558288,0.0985091493565701,0.0610837374477087,0.0483560863926734,0.0812048499670709,0.389614754307898,0.225792363180771,0,0.123122358632108,0.274739787671019,0,0.175848159492283,0.0466867572702572,0.0671786178825512,0.0634554722104461,0.106591954585404,0,0,0.0710528486914567,0.0878090603619859,0,0,0.10177945560158,0.0943277683596273,0.135779637196977,0.177543909497259,0,0,0,0.0462530649604835,0.0470802180517059,0,0,0,0,0.0103923409572304,239.874140555931,1280.71597119448,233.992985423064,100.940265824579,27.2121124501877,0,291.357665445451,23.1348440776668,0,0.0320232199666831,29.7793110352377,63.6348209196934,0.0194370651169028,90.5973901512605,23.9009869170249,351.251283998341,"Predicted",1.4162172,50.6290436,10.2314825,18.3794537,7.0089941,38.3857269,34.203907,71.7053986,31.6877289,45.6208425720621,54.3791574279379,5.15567850391996,-8.36632631519065
7198,0,0,0.193355463093664,0.247593716070089,0.182337294501585,0.225285435974946,0.109009708913768,0,0.19081496885421,0,0.131087288046085,0.0581257278004318,0.142082833390697,0.0944752674490892,0,0.0847994766545728,0.0403857687344693,0.0780430370839222,0.44340479654601,0.110196385537594,0.102101536089201,0.0531064557359559,0.164943154909165,0,0.134800296487853,0,0.0460725059575874,0.0454769883420196,0.210352896166974,0,0,0.0805906369520994,0.0890785668513361,0,0.0427391602931802,0.052345164534801,0.243849379375219,0.228761541289984,0.159793087998438,0,0,0.0587743911236193,0.0425892095509368,0.0651411199230267,0,0,0,0,0,925.597574730905,702.221684766706,644.034673589102,179.621066261378,120.816479080797,0,0,0,0,0.0978393043793974,0,139.990969631039,0.0314977939205528,59.6247233277708,20.7490002134007,312.951726039693,"Predicted",1.4375466,51.2861061,9.340147,19.0322094,7.6218147,29.7166634,25.7995625,61.0635872,32.4108734,43.8244853737812,56.1755146262188,15.0929953589521,-5.26429983929254
7199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Empirical",1.50958597660065,50.1319198608398,10.8404828137575,18.5699564136787,7.03369068637836,38.4516508927429,31.915074980018,70.3667258727609,32.6699411618606,44.4872783346183,55.5127216653817,NA,NA
7200,0.0461388187165601,0,0.0808688185429536,0.280416823348962,0.128581905438664,0.0996779950878065,0.0600709816353097,0,0.262169114023797,0,0.124334416412978,0,0.263654317629255,0.080853007606299,0.0875811227435022,0.0510657830535466,0,0.0930232199862021,0.399926238069531,0.147015371669881,0,0.090600184686887,0,0.140173333858734,0.142263882810193,0,0.0430794209878611,0.0399450786788599,0.116521666084204,0,0,0.0669525035888133,0.0503223974924432,0,0,0.0476973253296621,0.0999523722320946,0.167174069051539,0.198071848364148,0,0,0,0.0426389117535092,0.0683867443859597,0,0,0,0,0.0115951558616019,402.222168690214,1016.74415422798,436.951554593362,143.521749250553,68.6174029818783,0,248.973196912716,22.410234915246,0,0.0480401262164214,23.1271420947202,48.9423972216144,0.0106844514834015,112.57887018455,26.7575690615638,479.46798268381,"Predicted",1.5656195,50.3656807,8.0713778,17.4094582,7.0586557,30.8141193,26.9906788,61.0139427,34.3678131,43.0795847750865,56.9204152249135,-4.96909014073054,-6.01088379115683
7201,0,0,0.0940672817742754,0.249590523891589,0.124120375217495,0.124285484258356,0.0925596552008134,0,0.105725676376428,0,0.110749239365998,0,0.182126229495436,0.0632412118058584,0.130726134107569,0,0,0.0677815449650524,0.223148527327193,0.0635146939548251,0,0.047002993187882,0.184508918051845,0,0.13401026091119,0.0486725788487122,0.0782534611704667,0.0451355855450538,0.157797974290981,0,0,0.0913416404992619,0,0,0.0456128463974097,0.0938887272120853,0.165743652308441,0.172369389502769,0.246239598463316,0,0,0.0506076308235508,0.0415806975639657,0.0660801778668418,0,0,0,0,0,402.105047158111,1553.18924876011,488.055337292695,182.502668941063,83.3158143446015,0,306.940080244387,25.3281116613844,0,0.0507953088291168,31.7646571009458,101.380850173122,0.0119726754324325,88.7533546583818,23.6961456803907,299.046428760127,"Predicted",1.6571063,50.3699341,9.5033493,18.602623,7.3802977,37.4647026,34.6848221,71.0078125,31.4625721,42.4870466321243,57.5129533678757,-7.50548236645424,-6.51054724104303
7202,0.0624853275344352,0,0.116651524163478,0.299952447040887,0.134606627624963,0.0930897831896544,0.0902417167192405,0,0.146764374069508,0,0.0866486575581778,0,0.163141452770325,0.0576812367802587,0.0990432470160104,0,0,0.0737526483507988,0.2775253352088,0.14938385229329,0,0.0784690322092618,0.222102281566752,0,0.129726707667094,0,0.0931338430066776,0.0628074239433469,0.247380796170776,0,0,0.0670381523635846,0.0890808328335582,0.039219004022291,0.0437007805334356,0.123788228535208,0.128868980086831,0.135385648298158,0.154285223179509,0,0,0.0567403768208036,0.0408048822762351,0.03648093231756,0,0,0,0,0.0146819227985248,459.758537733377,2452.38958089484,505.054405576238,204.388197147958,98.8875928056295,0,679.610463661492,23.6983357290292,109.578771162387,0,69.3517036937415,164.366647817941,0.0236242977380201,132.838961422112,29.4746431335694,569.260489596937,"Predicted",1.1976674,50.2229919,9.1663237,20.7523937,7.8588138,35.6017113,31.4366283,62.3601379,30.4225426,45.2733118971061,54.7266881028939,-1.11223346264081,3.26126019989009
7203,0,0.0489040562640875,0.0736410507539975,0.197202174524458,0.0989021834504928,0.182671984985049,0.073373075206651,0,0.302739203253661,0,0.0378883514576951,0.0394054465994018,0.192154338381697,0.0950763008719487,0.0744883635691783,0,0,0.0731929437151099,0.338576194310161,0.148470494909973,0,0.0772346131997585,0.178444608711006,0,0.275025373002312,0,0.0521917118704134,0.0560354281770792,0.129655104949027,0,0,0.0712114973081577,0.0701322015272345,0,0,0.159123311647037,0.186433637242323,0.258019245465596,0.224838709231706,0,0,0.0564082145073907,0.0386378376643272,0.0650904343912079,0,0,0,0,0,286.432235955695,1234.95149241836,215.656272687447,103.012594123175,236.590410018633,0,247.029407039438,23.9492885675156,0,0.0324735147488194,30.4833409195824,68.0364368825787,0.0161122878463837,71.5317393936747,19.6663807083065,581.749876476978,"Predicted",1.4127642,49.4967384,7.9745207,17.09935,6.5174537,40.4366608,37.2107735,80.8183823,31.4563351,45.1458885941644,54.8541114058356,3.98876102866299,-8.90978946597579
7204,0.0734491406266325,0,0.288819099788334,0.277638287535418,0.150658989762998,0.124008917000959,0.0612178233460521,0,0.31651224139019,0,0.112411869554165,0.0488723612197629,0.125536358454005,0.0638950678068547,0.105380169509348,0,0,0.0645655109317834,0.359092733103257,0.0638000427648913,0,0.04476958806904,0.208924391432769,0,0.128517415193267,0,0.0653360428492337,0.0504413841005675,0.122706040767887,0,0,0.0887393331405717,0.0950709345943437,0,0,0.078900338255374,0.102415247894661,0.189868222577911,0.258717794032421,0.0405116243564959,0,0.0524533767373916,0.0532334111590383,0.0436828459750375,0,0,0,0,0,243.788708298742,1556.30827677457,213.45154066424,104.057661443793,52.4546347913936,0,323.490123006858,23.6234835158264,46.8515269971767,0,29.517102719096,145.255219104994,0,56.2953566145363,19.355386779051,534.97221481589,"Predicted",1.5567646,49.5526314,9.1639376,19.2377472,7.1864696,38.6134758,36.3360939,75.8529968,31.9310226,41.4985590778098,58.5014409221902,3.81489945514667,-10.9284827395624
7205,0.0525071469179236,0,0.133904437195507,0.204647988532138,0.100624867166574,0.0849466130206812,0.0602198829954325,0,0.169921459093021,0,0.131864745032209,0,0.183289207162078,0.0962786401688717,0.141878890559361,0,0,0.0744369308989192,0.348298810233876,0.0768060500320123,0,0.0577029219527076,0.120837237717692,0,0.117619104183219,0,0.0554622352818642,0.0762343896840495,0.155491912489071,0,0,0.132583254479196,0,0,0.0465695934375327,0.0499251319601235,0.153758030813236,0.267223811099846,0.217035795300913,0,0,0,0.0454498768138071,0.0411492198230024,0,0,0,0,0,315.511337362008,828.976538678723,271.297010910125,103.518974121024,160.826927762736,0,294.203970612736,47.957537925876,0,0.0296794989930452,26.2786800730312,90.6748029048895,0.0244098116653055,54.7045519785607,25.029496145991,63.8503236047419,"Predicted",1.4223335,49.5227585,7.2670474,16.1548252,6.068192,46.1408424,41.9084816,83.4850693,33.2930832,42.1264367816092,57.8735632183908,-8.55150532290749,-9.81084388605831
7206,0.097497041428138,0,0.168848687623593,0.319572997164466,0.143574713969318,0.126856643838395,0.128118665169102,0,0.196484040867878,0,0.124792092581326,0,0.17416268762463,0.089272406339002,0.081050038251213,0.0750841265193722,0.0355361391763427,0.0887045339510645,0.32184843679432,0.0525144908306135,0.0870922265637312,0.0624959947162143,0.20683120749096,0,0.182288524963141,0.0372889662986887,0.0682535713141604,0.0406723398646603,0.147642721942103,0,0,0.0810577552153944,0.0524649717355325,0.0454585865319023,0.0444875542882438,0.0797015044852616,0.215823840809171,0.20507391506293,0.202416783393141,0,0,0,0.0818875807539351,0.0437262998157009,0,0,0,0,0.013726285621517,654.754441753454,477.221231250112,361.050302833728,111.117418759824,362.819893481877,0,0,29.8872481169689,0,0.0637014131851831,0,0,0.0378991310943609,78.4269383531743,27.9120425499335,206.108732740882,"Predicted",1.5282123,50.2059174,8.3952894,17.9471931,6.9617143,37.5478172,32.1968536,78.330368,32.2746811,47.4155069582505,52.5844930417495,12.5356348505699,-5.35450166376385
7207,0.051022481456021,0,0.128990620555117,0.273985340231909,0.117342961577487,0.065052046905675,0.0414204496831966,0,0.187088518209977,0,0,0,0.287764515119146,0.0519239525655299,0.101635486477998,0,0,0.0818023433755392,0.212361356765152,0.13017919703333,0,0.0478360802415882,0.0573198319942812,0,0.24162682299801,0,0.0441079409610882,0.14193260720514,0.0993470929313915,0,0.043663376841009,0.0493865863755853,0.0463147925384263,0.0908761538026869,0.0806679616240501,0.0580938182319396,0.125033987101896,0.140114300322016,0.347458803699149,0,0,0,0.0407927648008898,0.0424257543094445,0,0,0,0,0,274.893011119603,1624.59155094081,240.527093651401,103.055231782344,39.5227555130982,0,0,26.3929205813113,49.1751635243059,0,0,71.6982719624448,0,70.0026474180469,24.1545659206201,48.0726639487637,"Predicted",1.5884167,49.6314697,8.1130009,17.6405697,6.3529596,38.0451889,35.1729736,75.9812164,31.0189381,45.7407407407407,54.2592592592593,-8.30890961417856,-13.7362932118433
7208,0,0.0436088807433906,0.132956227167815,0.213391549258297,0.117171900652239,0.0795561896428817,0.0490981739371984,0,0.286788760128249,0,0.0792032614926483,0,0.157920339445377,0.0655923171406967,0.102743792268171,0,0.0448399359177836,0.108928286726226,0.32953932804602,0.101161586826458,0,0.0574751413429905,0.205333681182335,0,0.124814369450764,0,0.0894592549578869,0.0578688014038365,0.126530418822714,0,0,0.0566117646163826,0.0562970548181601,0,0.080980555865655,0.128323616051851,0.119620278388176,0.130183919165029,0.344793305957851,0.0430740813017311,0,0,0.0412250585491085,0.0425174813371729,0,0,0,0,0.0113339678500305,868.820373576562,631.479480642732,387.862406850083,134.360983882701,231.181263147696,0,0,28.0497785512284,0,0.0654021849194929,0,84.5763455969753,0.0119780754213799,49.4955011915583,21.4770103318561,114.043013664019,"Predicted",1.7128717,50.1850204,8.5797358,17.5373707,6.7721195,35.8894577,32.2106743,73.2863617,31.8630085,41.6798732171157,58.3201267828843,-2.34353968946998,-8.38561475916097
7209,0.0437216624343305,0,0.222038275774035,0.29753512824513,0.185129742646074,0.133413766920314,0.0615078815686725,0,0.192391875726002,0,0.124735374432637,0,0.232430369807744,0.108554355219617,0.0672792032395495,0,0,0.0633618853630922,0.250224636260227,0.204955682588812,0,0.0818753351510443,0.126678424545693,0,0.123111507933866,0.0583921863152326,0.0768795051809251,0.0457756832356171,0.139639110507738,0,0.041197536511064,0.0917610768385893,0.0756851985804876,0,0.106954139148735,0.0799483225200227,0.134899011505594,0.183649813405873,0.296644436441777,0.0368516532201906,0,0.0406084591061105,0.0411034949111386,0.0547295820611329,0,0,0,0,0.0126346160878191,403.888489934921,1390.01123975599,481.780363556054,159.526787615838,102.125424463111,0,375.269745772002,39.9908302787582,0,0.0454167188473166,40.7090460403091,78.2211654584654,0.0262545533772933,64.9786115295392,27.7309428595227,354.914877597738,"Predicted",1.5621537,50.8471146,10.6013927,20.6263008,7.9058275,35.8292503,31.9981689,69.57798,32.1553917,43.8333333333333,56.1666666666667,7.98308273791186,-3.7875210029536
7210,0.0406204355141164,0,0.103395020263417,0.193160041204863,0.0883113182267021,0.083312325265146,0.0654877115067924,0,0.161816873031052,0,0.107659008137271,0,0.165312414719003,0.0935546053378011,0.104599408215243,0,0,0.079082769901755,0.299291181363988,0.136325757228089,0,0.0793187387303849,0.134809252359709,0,0.145419778535411,0,0,0.0455801914288651,0.0806208697628553,0,0,0.090424233832804,0.0631084746043651,0,0.0400609612383394,0.0480239718115931,0.11380174766733,0.171696919026297,0.248055313454517,0,0,0,0.0439206308553282,0,0,0,0,0,0,697.320533982335,1267.84182796305,514.232293993822,221.955602327435,514.894568705696,0,0,30.2925165045754,0,0.0536478205024415,0,111.479886174993,0.0139528237704651,88.1074426312531,26.5887844225857,130.048262478854,"Predicted",1.4398128,50.559433,9.4862728,18.1949615,7.1352115,37.4061432,34.7339859,70.6315689,33.9662437,44.7834045149481,55.2165954850519,-15.7696077338973,-5.1047842991204
7211,0.0619429801374725,0,0.130847461779494,0.319455008108407,0.10589868741323,0.0922666015753909,0.0661179391660293,0,0.182944834608883,0.0369050721030132,0.0984502498064169,0,0.206431779247237,0.115090620426781,0.157739613098996,0,0,0.167084864944602,0.307357460745466,0.0983070864831859,0,0.064061137506729,0.262751155179005,0,0.131827591655933,0,0.0507429801665012,0.0459899202657208,0.205285650828305,0,0,0.104280580254163,0.0597255570721427,0,0.0519064375230324,0.211317436045883,0.167678240171715,0.120579796220891,0.162294012462431,0,0,0,0.0651648123766363,0.0505759954243072,0,0,0,0,0.0124887095556034,395.633225496754,563.622036369665,467.387168328562,152.033522257635,52.9332175400184,0,616.667680576939,0,39.7190330150948,0,51.5129979064819,115.572072241016,0,100.416599478932,27.8209900330262,310.321102283359,"Predicted",1.2932402,50.2979279,8.9262009,19.4604874,6.7750168,36.4352722,34.3814392,72.795105,28.0029926,49.5026054002842,50.4973945997158,8.50018274877097,-7.0157580846502
7212,0.0540697635785636,0,0.0684734122412231,0.245385367314107,0.107499265918022,0.0765811503702196,0.107605304019726,0,0.22615399812334,0,0.061100639511611,0,0.214462267336817,0.071532148724951,0.110122102771668,0,0,0.0712769158782848,0.382341772421073,0.179645351081112,0,0.0719269080262153,0,0.154458315025879,0.213830447066242,0,0.0485594392080841,0.0697661954140796,0.135411783008024,0,0.0466199325709565,0.0611439339154836,0,0,0,0.110734010371674,0.2076794732222,0.225567926900306,0.199123862813396,0,0,0,0.0396840237957241,0.0479013692786962,0,0,0,0,0,486.171264529478,2768.58655260885,414.130761750131,160.933826849283,73.6335518298149,0,0,27.9295892901655,0,0.0457675610603933,0,158.111247052694,0,86.0012450042276,26.4978956958458,184.648438709539,"Predicted",1.6680472,50.1770668,7.8521776,18.0780029,6.8822932,46.0002861,40.0149689,88.7503967,30.1742687,44.1084462982273,55.8915537017727,-3.09426557562068,-8.02644265596084
7213,0.0371828035971569,0,0.158952317108953,0.210710915683902,0.0987448086897828,0.087266631530151,0.079988207782854,0,0.166693759627948,0,0.121680819893502,0,0.133735617932275,0.0684785697584854,0.0832686770930569,0.0478331105732849,0,0.102653655549837,0.427061025788385,0.182733525626567,0.0369473438621264,0.0552906010469412,0.212335668281883,0,0.146862368058903,0,0.0764564891682885,0,0.220901858552694,0,0,0.136058387768667,0,0,0.0450111301433541,0.0829184561660935,0.133039469421919,0.162051969238668,0.109936230711992,0,0,0,0.0372314260087859,0.04040671431519,0,0,0,0,0,361.78285701455,2012.85533294594,303.51987832054,140.299287778569,129.044731490633,0,341.833959946567,57.0694484513905,0,0.0498010459457936,38.1227656301048,126.300492324454,0,53.7109075968147,25.092960953903,148.619963511807,"Predicted",1.8158989,49.3822975,7.0677171,16.8939095,6.6036348,40.403019,34.7082062,83.0185776,32.1993065,41.864983001457,58.135016998543,-3.572316633196,-8.00414998039475
